Order ID,Ship Mode,Count of Shipping ID
ES-2014-1051601,Standard Class,1
ES-2014-1053789,Second Class,1
ES-2014-1054685,First Class,1
ES-2014-1077620,Second Class,1
ES-2014-1078296,First Class,1
ES-2014-1078928,Standard Class,1
ES-2014-1080192,Standard Class,1
ES-2014-1082027,Standard Class,1
ES-2014-1083419,Standard Class,1
ES-2014-1085728,First Class,1
ES-2014-1102132,Second Class,1
ES-2014-1107818,First Class,1
ES-2014-1110806,Second Class,1
ES-2014-1111200,First Class,1
ES-2014-1111594,Standard Class,1
ES-2014-1112955,Standard Class,1
ES-2014-1113356,First Class,1
ES-2014-1114603,Standard Class,1
ES-2014-1117053,Standard Class,1
ES-2014-1117642,Second Class,1
ES-2014-1119560,First Class,1
ES-2014-1120216,Standard Class,1
ES-2014-1122320,Standard Class,1
ES-2014-1133803,Same Day,1
ES-2014-1136017,Same Day,1
ES-2014-1136241,Standard Class,1
ES-2014-1137361,Standard Class,1
ES-2014-1138814,Standard Class,1
ES-2014-1139892,Standard Class,1
ES-2014-1141847,Standard Class,1
ES-2014-1150703,Same Day,1
ES-2014-1154298,Standard Class,1
ES-2014-1158805,First Class,1
ES-2014-1160253,Second Class,1
ES-2014-1161715,Standard Class,1
ES-2014-1162801,Standard Class,1
ES-2014-1166113,Second Class,1
ES-2014-1173448,Standard Class,1
ES-2014-1178010,Second Class,1
ES-2014-1178688,Standard Class,1
ES-2014-1179960,Standard Class,1
ES-2014-1181938,Standard Class,1
ES-2014-1182889,Second Class,1
ES-2014-1183389,Standard Class,1
ES-2014-1190374,Standard Class,1
ES-2014-1193193,First Class,1
ES-2014-1193407,Standard Class,1
ES-2014-1194421,First Class,1
ES-2014-1197792,First Class,1
ES-2014-1201733,Standard Class,1
ES-2014-1204770,Standard Class,1
ES-2014-1204900,Standard Class,1
ES-2014-1205292,Standard Class,1
ES-2014-1209005,Standard Class,1
ES-2014-1213914,Standard Class,1
ES-2014-1214245,Second Class,1
ES-2014-1224526,Standard Class,1
ES-2014-1237764,Standard Class,1
ES-2014-1248018,Standard Class,1
ES-2014-1251866,Standard Class,1
ES-2014-1256106,Standard Class,1
ES-2014-1271577,Standard Class,1
ES-2014-1272297,First Class,1
ES-2014-1273017,Standard Class,1
ES-2014-1274177,Standard Class,1
ES-2014-1275584,Standard Class,1
ES-2014-1275947,Second Class,1
ES-2014-1277554,Standard Class,1
ES-2014-1280356,Standard Class,1
ES-2014-1282315,First Class,1
ES-2014-1285854,Second Class,1
ES-2014-1286720,Standard Class,1
ES-2014-1287554,Second Class,1
ES-2014-1308719,Standard Class,1
ES-2014-1309397,Standard Class,1
ES-2014-1311038,Standard Class,1
ES-2014-1311351,Standard Class,1
ES-2014-1313311,Standard Class,1
ES-2014-1314291,Standard Class,1
ES-2014-1324878,Standard Class,1
ES-2014-1325616,Standard Class,1
ES-2014-1325954,Second Class,1
ES-2014-1331794,Second Class,1
ES-2014-1332952,Second Class,1
ES-2014-1338508,Second Class,1
ES-2014-1343492,Second Class,1
ES-2014-1345837,Standard Class,1
ES-2014-1350378,Standard Class,1
ES-2014-1354154,Second Class,1
ES-2014-1356130,First Class,1
ES-2014-1359331,Second Class,1
ES-2014-1364039,Standard Class,1
ES-2014-1366621,Standard Class,1
ES-2014-1367750,Standard Class,1
ES-2014-1378862,Second Class,1
ES-2014-1383281,Standard Class,1
ES-2014-1385362,First Class,1
ES-2014-1386555,Standard Class,1
ES-2014-1393638,First Class,1
ES-2014-1398657,Standard Class,1
ES-2014-1406762,Standard Class,1
ES-2014-1415600,Standard Class,1
ES-2014-1419291,Second Class,1
ES-2014-1424904,Standard Class,1
ES-2014-1429134,Standard Class,1
ES-2014-1436831,Standard Class,1
ES-2014-1443883,Second Class,1
ES-2014-1470462,Standard Class,1
ES-2014-1472055,Same Day,1
ES-2014-1472763,Second Class,1
ES-2014-1474425,Standard Class,1
ES-2014-1475385,Standard Class,1
ES-2014-1480923,Standard Class,1
ES-2014-1486090,Standard Class,1
ES-2014-1486384,First Class,1
ES-2014-1495807,Standard Class,1
ES-2014-1497718,Second Class,1
ES-2014-1498386,Standard Class,1
ES-2014-1503928,Standard Class,1
ES-2014-1504792,Second Class,1
ES-2014-1511007,Standard Class,1
ES-2014-1513855,Standard Class,1
ES-2014-1515279,Standard Class,1
ES-2014-1518275,Same Day,1
ES-2014-1526550,Standard Class,1
ES-2014-1530779,Standard Class,1
ES-2014-1532030,Same Day,1
ES-2014-1538808,Standard Class,1
ES-2014-1540015,Standard Class,1
ES-2014-1540287,Second Class,1
ES-2014-1540903,Standard Class,1
ES-2014-1559544,Standard Class,1
ES-2014-1564471,Standard Class,1
ES-2014-1566594,Standard Class,1
ES-2014-1569434,First Class,1
ES-2014-1572368,Same Day,1
ES-2014-1577544,Standard Class,1
ES-2014-1578661,Standard Class,1
ES-2014-1581942,Standard Class,1
ES-2014-1583833,Standard Class,1
ES-2014-1585323,Standard Class,1
ES-2014-1601908,Second Class,1
ES-2014-1615264,Standard Class,1
ES-2014-1618066,Second Class,1
ES-2014-1620754,First Class,1
ES-2014-1626952,Second Class,1
ES-2014-1627638,Standard Class,1
ES-2014-1631439,Standard Class,1
ES-2014-1637041,First Class,1
ES-2014-1648769,Second Class,1
ES-2014-1651774,Standard Class,1
ES-2014-1656071,First Class,1
ES-2014-1666545,Standard Class,1
ES-2014-1666831,Standard Class,1
ES-2014-1667007,Standard Class,1
ES-2014-1670293,Standard Class,1
ES-2014-1678899,Standard Class,1
ES-2014-1679056,Standard Class,1
ES-2014-1681793,Standard Class,1
ES-2014-1686107,Second Class,1
ES-2014-1694278,First Class,1
ES-2014-1695428,Second Class,1
ES-2014-1703772,Standard Class,1
ES-2014-1710298,Standard Class,1
ES-2014-1719561,Standard Class,1
ES-2014-1722822,Second Class,1
ES-2014-1723161,Standard Class,1
ES-2014-1723873,First Class,1
ES-2014-1726240,Standard Class,1
ES-2014-1728888,Standard Class,1
ES-2014-1734818,Standard Class,1
ES-2014-1749985,Standard Class,1
ES-2014-1753356,Second Class,1
ES-2014-1756848,Standard Class,1
ES-2014-1757411,Standard Class,1
ES-2014-1766652,Standard Class,1
ES-2014-1771479,Second Class,1
ES-2014-1779830,Standard Class,1
ES-2014-1783355,Standard Class,1
ES-2014-1808409,Second Class,1
ES-2014-1817870,Second Class,1
ES-2014-1822203,Standard Class,1
ES-2014-1831907,Standard Class,1
ES-2014-1833179,Standard Class,1
ES-2014-1834054,Standard Class,1
ES-2014-1839297,Standard Class,1
ES-2014-1848240,First Class,1
ES-2014-1854100,Same Day,1
ES-2014-1855692,Standard Class,1
ES-2014-1856774,Standard Class,1
ES-2014-1856946,Standard Class,1
ES-2014-1867993,First Class,1
ES-2014-1871238,Standard Class,1
ES-2014-1872015,Second Class,1
ES-2014-1872792,First Class,1
ES-2014-1873734,Same Day,1
ES-2014-1874741,Standard Class,1
ES-2014-1876230,Standard Class,1
ES-2014-1879715,Second Class,1
ES-2014-1879971,First Class,1
ES-2014-1903302,Standard Class,1
ES-2014-1913133,Second Class,1
ES-2014-1913487,Standard Class,1
ES-2014-1920688,Second Class,1
ES-2014-1922828,Standard Class,1
ES-2014-1928209,Second Class,1
ES-2014-1931437,Standard Class,1
ES-2014-1931896,Standard Class,1
ES-2014-1932820,Standard Class,1
ES-2014-1933744,Standard Class,1
ES-2014-1951445,First Class,1
ES-2014-1956763,Standard Class,1
ES-2014-1960568,Standard Class,1
ES-2014-1963124,Second Class,1
ES-2014-1969776,Second Class,1
ES-2014-1972860,Standard Class,1
ES-2014-1976630,Standard Class,1
ES-2014-1980416,First Class,1
ES-2014-1981492,Standard Class,1
ES-2014-1984595,Same Day,1
ES-2014-1987504,Second Class,1
ES-2014-1992981,Standard Class,1
ES-2014-1995148,Standard Class,1
ES-2014-2012335,Standard Class,1
ES-2014-2013796,Second Class,1
ES-2014-2015673,Standard Class,1
ES-2014-2018081,Standard Class,1
ES-2014-2018713,Standard Class,1
ES-2014-2022735,Second Class,1
ES-2014-2024223,First Class,1
ES-2014-2033123,Second Class,1
ES-2014-2034971,First Class,1
ES-2014-2036598,Second Class,1
ES-2014-2039034,Standard Class,1
ES-2014-2039846,Standard Class,1
ES-2014-2042093,Standard Class,1
ES-2014-2042578,Standard Class,1
ES-2014-2045351,Standard Class,1
ES-2014-2057259,First Class,1
ES-2014-2067525,Standard Class,1
ES-2014-2082412,Standard Class,1
ES-2014-2083963,Second Class,1
ES-2014-2095035,Second Class,1
ES-2014-2097725,Standard Class,1
ES-2014-2105640,First Class,1
ES-2014-2106732,Same Day,1
ES-2014-2107262,Standard Class,1
ES-2014-2114988,Second Class,1
ES-2014-2116393,Second Class,1
ES-2014-2120735,Same Day,1
ES-2014-2122175,Standard Class,1
ES-2014-2128184,Second Class,1
ES-2014-2139416,First Class,1
ES-2014-2151781,Standard Class,1
ES-2014-2156896,Standard Class,1
ES-2014-2172414,Standard Class,1
ES-2014-2175949,Standard Class,1
ES-2014-2178876,Standard Class,1
ES-2014-2179863,Standard Class,1
ES-2014-2189069,Same Day,1
ES-2014-2192694,Second Class,1
ES-2014-2194172,Standard Class,1
ES-2014-2199059,Standard Class,1
ES-2014-2200615,Standard Class,1
ES-2014-2210580,Standard Class,1
ES-2014-2214786,Standard Class,1
ES-2014-2221182,First Class,1
ES-2014-2226967,Standard Class,1
ES-2014-2228032,Second Class,1
ES-2014-2233840,Standard Class,1
ES-2014-2243017,Standard Class,1
ES-2014-2265679,Standard Class,1
ES-2014-2271414,Standard Class,1
ES-2014-2275791,Standard Class,1
ES-2014-2280822,Second Class,1
ES-2014-2282871,Standard Class,1
ES-2014-2283801,Second Class,1
ES-2014-2286229,Standard Class,1
ES-2014-2286435,Same Day,1
ES-2014-2296898,Second Class,1
ES-2014-2298874,Standard Class,1
ES-2014-2299862,Standard Class,1
ES-2014-2301611,Standard Class,1
ES-2014-2310341,Standard Class,1
ES-2014-2318279,Second Class,1
ES-2014-2320221,Standard Class,1
ES-2014-2323716,Standard Class,1
ES-2014-2331802,Second Class,1
ES-2014-2332714,Second Class,1
ES-2014-2332746,Standard Class,1
ES-2014-2349858,Standard Class,1
ES-2014-2353233,Standard Class,1
ES-2014-2363123,Second Class,1
ES-2014-2364837,First Class,1
ES-2014-2366626,First Class,1
ES-2014-2375662,Second Class,1
ES-2014-2379227,Second Class,1
ES-2014-2385129,Standard Class,1
ES-2014-2386692,Second Class,1
ES-2014-2387068,Second Class,1
ES-2014-2388184,Second Class,1
ES-2014-2390994,Standard Class,1
ES-2014-2394101,Second Class,1
ES-2014-2397033,Standard Class,1
ES-2014-2398483,Standard Class,1
ES-2014-2400163,Standard Class,1
ES-2014-2406018,Standard Class,1
ES-2014-2411166,Standard Class,1
ES-2014-2413465,Second Class,1
ES-2014-2416409,Second Class,1
ES-2014-2418647,Standard Class,1
ES-2014-2420090,Standard Class,1
ES-2014-2421154,Same Day,1
ES-2014-2424949,Same Day,1
ES-2014-2426190,Second Class,1
ES-2014-2426460,Same Day,1
ES-2014-2433620,Second Class,1
ES-2014-2434348,Standard Class,1
ES-2014-2439745,Standard Class,1
ES-2014-2440513,Standard Class,1
ES-2014-2441398,Standard Class,1
ES-2014-2443168,First Class,1
ES-2014-2445603,Standard Class,1
ES-2014-2445609,Second Class,1
ES-2014-2455390,Standard Class,1
ES-2014-2457136,First Class,1
ES-2014-2458882,Same Day,1
ES-2014-2467627,Standard Class,1
ES-2014-2468091,Same Day,1
ES-2014-2468556,Standard Class,1
ES-2014-2478031,Standard Class,1
ES-2014-2479976,Second Class,1
ES-2014-2484644,Standard Class,1
ES-2014-2494639,Standard Class,1
ES-2014-2495243,Standard Class,1
ES-2014-2504278,Standard Class,1
ES-2014-2504689,Second Class,1
ES-2014-2505511,Second Class,1
ES-2014-2509408,First Class,1
ES-2014-2512437,Same Day,1
ES-2014-2513617,Second Class,1
ES-2014-2515763,Standard Class,1
ES-2014-2518452,Standard Class,1
ES-2014-2522974,First Class,1
ES-2014-2523142,Standard Class,1
ES-2014-2524646,Standard Class,1
ES-2014-2525492,Standard Class,1
ES-2014-2538638,Second Class,1
ES-2014-2538935,Standard Class,1
ES-2014-2542619,Standard Class,1
ES-2014-2544561,Standard Class,1
ES-2014-2546078,Second Class,1
ES-2014-2548169,First Class,1
ES-2014-2551017,Same Day,1
ES-2014-2557751,Standard Class,1
ES-2014-2565448,Standard Class,1
ES-2014-2567540,Standard Class,1
ES-2014-2571250,Standard Class,1
ES-2014-2572542,Same Day,1
ES-2014-2573330,Standard Class,1
ES-2014-2574091,First Class,1
ES-2014-2578018,Standard Class,1
ES-2014-2591069,Standard Class,1
ES-2014-2591706,Same Day,1
ES-2014-2592303,Standard Class,1
ES-2014-2598901,Standard Class,1
ES-2014-2603261,Standard Class,1
ES-2014-2606695,Standard Class,1
ES-2014-2608196,First Class,1
ES-2014-2611605,Standard Class,1
ES-2014-2623115,Standard Class,1
ES-2014-2623757,First Class,1
ES-2014-2624465,Standard Class,1
ES-2014-2629745,Standard Class,1
ES-2014-2631855,Standard Class,1
ES-2014-2637201,Standard Class,1
ES-2014-2637929,Standard Class,1
ES-2014-2638373,Standard Class,1
ES-2014-2638645,Standard Class,1
ES-2014-2644181,Second Class,1
ES-2014-2648154,First Class,1
ES-2014-2653092,Standard Class,1
ES-2014-2658079,First Class,1
ES-2014-2660866,Standard Class,1
ES-2014-2665002,Standard Class,1
ES-2014-2667457,Standard Class,1
ES-2014-2670477,Standard Class,1
ES-2014-2672618,Standard Class,1
ES-2014-2673022,Standard Class,1
ES-2014-2677112,First Class,1
ES-2014-2677615,Same Day,1
ES-2014-2683001,First Class,1
ES-2014-2683298,Standard Class,1
ES-2014-2688044,Same Day,1
ES-2014-2689172,Standard Class,1
ES-2014-2697033,Standard Class,1
ES-2014-2704192,Standard Class,1
ES-2014-2707054,Standard Class,1
ES-2014-2710870,First Class,1
ES-2014-2718788,Second Class,1
ES-2014-2728343,Standard Class,1
ES-2014-2731678,Second Class,1
ES-2014-2735083,Second Class,1
ES-2014-2739856,Standard Class,1
ES-2014-2742229,Standard Class,1
ES-2014-2751060,Standard Class,1
ES-2014-2756281,Standard Class,1
ES-2014-2758807,Standard Class,1
ES-2014-2769035,Standard Class,1
ES-2014-2774938,Second Class,1
ES-2014-2783426,Standard Class,1
ES-2014-2785118,Second Class,1
ES-2014-2785398,First Class,1
ES-2014-2785434,Second Class,1
ES-2014-2785519,Standard Class,1
ES-2014-2790834,Standard Class,1
ES-2014-2794530,Second Class,1
ES-2014-2796185,Same Day,1
ES-2014-2799179,First Class,1
ES-2014-2804918,Standard Class,1
ES-2014-2810919,Standard Class,1
ES-2014-2815584,Standard Class,1
ES-2014-2818758,Same Day,1
ES-2014-2823477,Standard Class,1
ES-2014-2826329,Second Class,1
ES-2014-2829389,Second Class,1
ES-2014-2835815,Second Class,1
ES-2014-2845977,Standard Class,1
ES-2014-2846503,First Class,1
ES-2014-2851130,Standard Class,1
ES-2014-2860064,First Class,1
ES-2014-2863403,Second Class,1
ES-2014-2866560,Second Class,1
ES-2014-2873001,First Class,1
ES-2014-2879883,Same Day,1
ES-2014-2882418,Standard Class,1
ES-2014-2883279,Same Day,1
ES-2014-2888354,First Class,1
ES-2014-2888626,Standard Class,1
ES-2014-2888762,Second Class,1
ES-2014-2890715,Standard Class,1
ES-2014-2896926,Standard Class,1
ES-2014-2899641,First Class,1
ES-2014-2901069,Standard Class,1
ES-2014-2901676,Standard Class,1
ES-2014-2905780,Same Day,1
ES-2014-2918798,Standard Class,1
ES-2014-2919686,Second Class,1
ES-2014-2920154,First Class,1
ES-2014-2933395,Standard Class,1
ES-2014-2938679,Standard Class,1
ES-2014-2939767,First Class,1
ES-2014-2943839,Second Class,1
ES-2014-2947135,Second Class,1
ES-2014-2949307,Second Class,1
ES-2014-2951493,Standard Class,1
ES-2014-2958500,Standard Class,1
ES-2014-2959093,Standard Class,1
ES-2014-2963892,Standard Class,1
ES-2014-2964353,Standard Class,1
ES-2014-2965756,Second Class,1
ES-2014-2967876,Standard Class,1
ES-2014-2968300,First Class,1
ES-2014-2978156,Standard Class,1
ES-2014-2979530,Standard Class,1
ES-2014-2981573,Second Class,1
ES-2014-2982781,Standard Class,1
ES-2014-2991554,Standard Class,1
ES-2014-2992535,Standard Class,1
ES-2014-2995872,First Class,1
ES-2014-2997259,First Class,1
ES-2014-2998043,Standard Class,1
ES-2014-2999171,First Class,1
ES-2014-3004984,First Class,1
ES-2014-3005382,Standard Class,1
ES-2014-3014144,First Class,1
ES-2014-3019536,First Class,1
ES-2014-3028437,Standard Class,1
ES-2014-3031425,Standard Class,1
ES-2014-3035931,Standard Class,1
ES-2014-3046961,Standard Class,1
ES-2014-3048733,Standard Class,1
ES-2014-3059328,Standard Class,1
ES-2014-3066003,Standard Class,1
ES-2014-3067703,First Class,1
ES-2014-3070667,First Class,1
ES-2014-3078027,First Class,1
ES-2014-3078855,Second Class,1
ES-2014-3079041,Standard Class,1
ES-2014-3085420,Second Class,1
ES-2014-3088059,Standard Class,1
ES-2014-3091695,Standard Class,1
ES-2014-3096832,Standard Class,1
ES-2014-3097580,First Class,1
ES-2014-3099049,First Class,1
ES-2014-3110323,Second Class,1
ES-2014-3129163,Second Class,1
ES-2014-3130087,Standard Class,1
ES-2014-3130547,First Class,1
ES-2014-3132105,Second Class,1
ES-2014-3133751,Standard Class,1
ES-2014-3147119,Standard Class,1
ES-2014-3150351,Standard Class,1
ES-2014-3157402,Standard Class,1
ES-2014-3168055,First Class,1
ES-2014-3174376,Standard Class,1
ES-2014-3179581,First Class,1
ES-2014-3182169,Standard Class,1
ES-2014-3185757,Same Day,1
ES-2014-3185862,Standard Class,1
ES-2014-3187939,Standard Class,1
ES-2014-3190273,Standard Class,1
ES-2014-3197699,First Class,1
ES-2014-3206195,Standard Class,1
ES-2014-3211873,Second Class,1
ES-2014-3212447,Standard Class,1
ES-2014-3221372,Standard Class,1
ES-2014-3223817,First Class,1
ES-2014-3223979,Standard Class,1
ES-2014-3229402,First Class,1
ES-2014-3229561,Standard Class,1
ES-2014-3232372,Second Class,1
ES-2014-3240549,Standard Class,1
ES-2014-3240614,Second Class,1
ES-2014-3241942,Second Class,1
ES-2014-3243241,Standard Class,1
ES-2014-3243676,Standard Class,1
ES-2014-3248216,First Class,1
ES-2014-3249626,Standard Class,1
ES-2014-3250104,Standard Class,1
ES-2014-3250343,First Class,1
ES-2014-3256320,Standard Class,1
ES-2014-3263050,Standard Class,1
ES-2014-3273293,Standard Class,1
ES-2014-3277356,Second Class,1
ES-2014-3280029,Same Day,1
ES-2014-3283249,Second Class,1
ES-2014-3284851,First Class,1
ES-2014-3285193,First Class,1
ES-2014-3288313,Standard Class,1
ES-2014-3289229,Standard Class,1
ES-2014-3290145,Second Class,1
ES-2014-3290601,Standard Class,1
ES-2014-3305787,Standard Class,1
ES-2014-3307571,Standard Class,1
ES-2014-3307997,Standard Class,1
ES-2014-3309259,Standard Class,1
ES-2014-3316142,First Class,1
ES-2014-3317292,Standard Class,1
ES-2014-3319612,Standard Class,1
ES-2014-3327928,Same Day,1
ES-2014-3331248,Second Class,1
ES-2014-3346135,Standard Class,1
ES-2014-3352897,First Class,1
ES-2014-3361384,Standard Class,1
ES-2014-3371188,Second Class,1
ES-2014-3380674,Standard Class,1
ES-2014-3381506,Standard Class,1
ES-2014-3388021,First Class,1
ES-2014-3388526,Same Day,1
ES-2014-3399721,Standard Class,1
ES-2014-3404737,Standard Class,1
ES-2014-3405449,Standard Class,1
ES-2014-3405973,Second Class,1
ES-2014-3406497,Second Class,1
ES-2014-3407020,Second Class,1
ES-2014-3412387,Standard Class,1
ES-2014-3412389,Standard Class,1
ES-2014-3413493,Standard Class,1
ES-2014-3421274,Second Class,1
ES-2014-3424970,First Class,1
